City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Name,Landfill Capacity (Tons),Year,Landfill_Lat,Landfill_Long,Waste_Per_Capita_kg,Landfill_Utilization_Ratio,Cost_Per_Campaign,Year_Sin,Year_Cos,Waste Generated (Tons/Day)_log,Cost of Waste Management (₹/Ton)_log,City_WasteType,Eff_Campaign_Interaction,City_WasteType_TE,Waste Generated (Tons/Day)_OutlierFlag,Cost of Waste Management (₹/Ton)_OutlierFlag,Population Density (People/km²)_OutlierFlag,Landfill_Region_Cluster_1.0,Landfill_Region_Cluster_2.0,Landfill_Region_Cluster_3.0
Guwahati,Organic,8355.0,47.0,22866.0,10.0,Landfill,4050.0,6.0,Guwahati Landfill,60935.0,2019,19.7894,85.8429,365.3896615061664,0.1371133174694346,675.0,-0.0124231807818823,0.9999228293119728,9.030735122676456,8.30671904320269,Guwahati_Organic,60.0,57.05098039215686,0,0,0,1,0,0
Guwahati,E-Waste,9369.0,37.0,22866.0,9.0,Landfill,1382.0,12.0,Guwahati Landfill,60935.0,2019,19.7894,85.8429,409.7349776961427,0.1537540001641092,115.16666666666669,-0.0124231807818823,0.9999228293119728,9.145268375232467,7.232010331664759,Guwahati_E-Waste,108.0,56.11764705882353,0,0,0,1,0,0
Guwahati,Construction,8457.0,79.0,22866.0,6.0,Incineration,1687.0,7.0,Guwahati Landfill,60935.0,2019,19.7894,85.8429,369.8504329572291,0.1387872322967096,241.0,-0.0124231807818823,0.9999228293119728,9.042868018032435,7.431299675155903,Guwahati_Construction,42.0,60.85098039215686,0,0,0,1,0,0
Guwahati,Hazardous,4891.0,56.0,22866.0,5.0,Recycling,3499.0,11.0,Guwahati Landfill,60935.0,2019,19.7894,85.8429,213.8983643838013,0.0802658570608025,318.09090909090907,-0.0124231807818823,0.9999228293119728,8.495356496807062,8.160518247477505,Guwahati_Hazardous,55.0,58.85098039215686,0,0,0,1,0,0
Guwahati,Plastic,822.0,80.0,22866.0,6.0,Landfill,4952.0,13.0,Guwahati Landfill,60935.0,2020,19.7894,85.8429,35.948569929152455,0.0134897841962747,380.9230769230769,-0.0093174904475982,0.9999565912437194,6.71295620067707,8.507748732588238,Guwahati_Plastic,78.0,58.85098039215686,0,0,0,1,0,0
Guwahati,Organic,4079.0,73.0,22866.0,8.0,Incineration,2246.0,18.0,Guwahati Landfill,60935.0,2020,19.7894,85.8429,178.3871249890667,0.0669401821613194,124.77777777777776,-0.0093174904475982,0.9999565912437194,8.313852267398207,7.717351272185329,Guwahati_Organic,144.0,57.05098039215686,0,0,0,1,0,0
Guwahati,E-Waste,4047.0,58.0,22866.0,6.0,Recycling,4462.0,3.0,Guwahati Landfill,60935.0,2020,19.7894,85.8429,176.98766727892942,0.0664150324115861,1487.3333333333333,-0.0093174904475982,0.9999565912437194,8.305978210967302,8.40357646462927,Guwahati_E-Waste,18.0,56.11764705882353,0,0,0,1,0,0
Guwahati,Construction,3438.0,63.0,22866.0,8.0,Incineration,1247.0,1.0,Guwahati Landfill,60935.0,2020,19.7894,85.8429,150.35423773287852,0.0564207762369738,1247.0,-0.0093174904475982,0.9999565912437194,8.142936010432265,7.129297548929373,Guwahati_Construction,8.0,60.85098039215686,0,0,0,1,0,0
Guwahati,Hazardous,3115.0,46.0,22866.0,6.0,Composting,4252.0,17.0,Guwahati Landfill,60935.0,2020,19.7894,85.8429,136.2284614711799,0.0511200459506031,250.11764705882356,-0.0093174904475982,0.9999565912437194,8.044305406990638,8.355379895253634,Guwahati_Hazardous,102.0,58.85098039215686,0,0,0,1,0,0
Guwahati,Plastic,1484.0,78.0,22866.0,6.0,Composting,4003.0,3.0,Guwahati Landfill,60935.0,2021,19.7894,85.8429,64.89985130761829,0.0243538196438828,1334.3333333333333,-0.006211710232585,0.999980707141886,7.3031700512368,8.295049140435111,Guwahati_Plastic,18.0,58.85098039215686,0,0,0,1,0,0
Guwahati,Organic,4543.0,79.0,22866.0,7.0,Recycling,3813.0,13.0,Guwahati Landfill,60935.0,2021,19.7894,85.8429,198.6792617860579,0.0745548535324526,293.3076923076923,-0.006211710232585,0.999980707141886,8.421562960400987,8.246433786160365,Guwahati_Organic,91.0,57.05098039215686,0,0,0,1,0,0
Guwahati,E-Waste,7401.0,82.0,22866.0,9.0,Incineration,4307.0,3.0,Guwahati Landfill,60935.0,2021,19.7894,85.8429,323.66832852269744,0.1214572905555099,1435.6666666666667,-0.006211710232585,0.999980707141886,8.909505512946101,8.36822903827628,Guwahati_E-Waste,27.0,56.11764705882353,0,0,0,1,0,0
Guwahati,Construction,9218.0,84.0,22866.0,9.0,Composting,1433.0,7.0,Guwahati Landfill,60935.0,2021,19.7894,85.8429,403.13128662643226,0.1512759497825551,204.7142857142857,-0.006211710232585,0.999980707141886,9.129021850798594,7.2682230211595655,Guwahati_Construction,63.0,60.85098039215686,0,0,0,1,0,0
Guwahati,Hazardous,7562.0,74.0,22866.0,6.0,Incineration,3410.0,18.0,Guwahati Landfill,60935.0,2021,19.7894,85.8429,330.7093501268259,0.1240994502338557,189.44444444444449,-0.006211710232585,0.999980707141886,8.93102321585603,8.134760782418645,Guwahati_Hazardous,108.0,58.85098039215686,0,0,0,1,0,0
Guwahati,Plastic,6340.0,47.0,22866.0,9.0,Incineration,2172.0,3.0,Guwahati Landfill,60935.0,2022,19.7894,85.8429,277.2675588209569,0.1040452941659145,724.0,-0.0031058700966069,0.9999951767738398,8.754791763700032,7.6838639802564295,Guwahati_Plastic,27.0,58.85098039215686,0,0,0,1,0,0
Guwahati,Organic,1976.0,39.0,22866.0,5.0,Composting,930.0,8.0,Guwahati Landfill,60935.0,2022,19.7894,85.8429,86.41651360097963,0.0324279970460326,116.25,-0.0031058700966069,0.9999951767738398,7.589335823170617,6.836259277277067,Guwahati_Organic,40.0,57.05098039215686,0,0,0,1,0,0
Guwahati,E-Waste,9002.0,39.0,22866.0,8.0,Recycling,2298.0,17.0,Guwahati Landfill,60935.0,2022,19.7894,85.8429,393.6849470830053,0.1477311889718552,135.1764705882353,-0.0031058700966069,0.9999951767738398,9.105313134108476,7.740229524763182,Guwahati_E-Waste,136.0,56.11764705882353,0,0,0,1,0,0
Guwahati,Construction,9229.0,69.0,22866.0,8.0,Landfill,728.0,,Guwahati Landfill,60935.0,2022,19.7894,85.8429,403.612350214292,0.151456470009026,0.0,-0.0031058700966069,0.9999951767738398,9.130214327496898,6.591673732008658,Guwahati_Construction,,60.85098039215686,0,0,0,1,0,0
Guwahati,Hazardous,3522.0,70.0,22866.0,9.0,Composting,1428.0,16.0,Guwahati Landfill,60935.0,2022,19.7894,85.8429,154.027814221989,0.0577992943300237,89.25,-0.0031058700966069,0.9999951767738398,8.167068178341237,7.264730177929867,Guwahati_Hazardous,144.0,58.85098039215686,0,0,0,1,0,0
Guwahati,Plastic,5833.0,70.0,22866.0,5.0,Incineration,1084.0,18.0,Guwahati Landfill,60935.0,2023,19.7894,85.8429,255.0949007259687,0.0957249528185771,60.22222222222222,-2.4492935982947064e-16,1.0,8.671458150427666,6.98933526597456,Guwahati_Plastic,90.0,58.85098039215686,0,0,0,1,0,0
Guwahati,Organic,7866.0,47.0,22866.0,7.0,Incineration,2757.0,18.0,Guwahati Landfill,60935.0,2023,19.7894,85.8429,344.0041983731304,0.1290883728563223,153.16666666666666,-2.4492935982947064e-16,1.0,8.970432074329242,7.922261058353247,Guwahati_Organic,126.0,57.05098039215686,0,0,0,1,0,0
Guwahati,E-Waste,4726.0,55.0,22866.0,7.0,Recycling,702.0,1.0,Guwahati Landfill,60935.0,2023,19.7894,85.8429,206.6824105659057,0.07755805366374,702.0,-2.4492935982947064e-16,1.0,8.461046030793236,6.555356891810665,Guwahati_E-Waste,7.0,56.11764705882353,0,0,0,1,0,0
Guwahati,Construction,1243.0,47.0,22866.0,10.0,Composting,3422.0,10.0,Guwahati Landfill,60935.0,2023,19.7894,85.8429,54.36018542814659,0.0203987855912037,342.2,-2.4492935982947064e-16,1.0,7.126087273299125,8.138272638530186,Guwahati_Construction,100.0,60.85098039215686,0,0,0,1,0,0
Guwahati,Hazardous,9261.0,66.0,22866.0,6.0,Landfill,2036.0,1.0,Guwahati Landfill,60935.0,2023,19.7894,85.8429,405.01180792442926,0.1519816197587593,2036.0,-2.4492935982947064e-16,1.0,9.133675287040697,7.619233416226805,Guwahati_Hazardous,6.0,58.85098039215686,0,0,0,1,0,0
Coimbatore,Plastic,8029.0,41.0,12073.0,8.0,Recycling,1562.0,13.0,Coimbatore Landfill,98572.0,2019,31.9729,76.5516,665.03768740164,0.0814531509962261,120.15384615384616,-0.0124231807818823,0.9999228293119728,8.990939806940807,7.354362330421477,Coimbatore_Plastic,104.0,56.984313725490196,0,0,0,0,0,1
Coimbatore,Organic,3277.0,45.0,12073.0,8.0,Incineration,4870.0,15.0,Coimbatore Landfill,98572.0,2019,31.9729,76.5516,271.4321212623209,0.0332447348131315,324.6666666666667,-0.0124231807818823,0.9999228293119728,8.094988759303774,8.491054533806542,Coimbatore_Organic,120.0,57.05098039215686,0,0,0,0,0,1
Coimbatore,E-Waste,9389.0,45.0,12073.0,8.0,Incineration,1177.0,14.0,Coimbatore Landfill,98572.0,2019,31.9729,76.5516,777.6857450509401,0.0952501724627683,84.07142857142857,-0.0124231807818823,0.9999228293119728,9.147400572202308,7.071573364211532,Coimbatore_E-Waste,112.0,56.31764705882353,0,0,0,0,0,1
Coimbatore,Construction,1031.0,36.0,12073.0,8.0,Composting,4921.0,17.0,Coimbatore Landfill,98572.0,2019,31.9729,76.5516,85.39716723266794,0.010459359655886,289.47058823529414,-0.0124231807818823,0.9999228293119728,6.939253946041508,8.501470230951002,Coimbatore_Construction,136.0,54.917647058823526,0,0,0,0,0,1
Coimbatore,Hazardous,5816.0,67.0,12073.0,5.0,Recycling,4556.0,15.0,Coimbatore Landfill,98572.0,2019,31.9729,76.5516,481.7361053590657,0.0590025565069188,303.7333333333333,-0.0124231807818823,0.9999228293119728,8.668539943910762,8.424419791263883,Coimbatore_Hazardous,75.0,57.984313725490196,0,0,0,0,0,1
Coimbatore,Plastic,6548.0,55.0,12073.0,7.0,Landfill,4731.0,15.0,Coimbatore Landfill,98572.0,2020,31.9729,76.5516,542.3672657997183,0.0664286004139106,315.4,-0.0093174904475982,0.9999565912437194,8.787067645218054,8.462103225098277,Coimbatore_Plastic,105.0,56.984313725490196,0,0,0,0,0,1
Coimbatore,Organic,5804.0,68.0,12073.0,5.0,Incineration,4100.0,8.0,Coimbatore Landfill,98572.0,2020,31.9729,76.5516,480.7421519092189,0.058880818082214,512.5,-0.0093174904475982,0.9999565912437194,8.666474894131992,8.31898612539206,Coimbatore_Organic,40.0,57.05098039215686,0,0,0,0,0,1
Coimbatore,E-Waste,7649.0,53.0,12073.0,10.0,Landfill,2381.0,4.0,Coimbatore Landfill,98572.0,2020,31.9729,76.5516,633.5624948231591,0.0775981008805746,595.25,-0.0093174904475982,0.9999565912437194,8.942460926820582,7.775695749915245,Coimbatore_E-Waste,40.0,56.31764705882353,0,0,0,0,0,1
Coimbatore,Construction,953.0,66.0,12073.0,8.0,Landfill,2355.0,1.0,Coimbatore Landfill,98572.0,2020,31.9729,76.5516,78.93646980866396,0.0096680598953049,2355.0,-0.0093174904475982,0.9999565912437194,6.860663671448287,7.764720544771477,Coimbatore_Construction,8.0,54.917647058823526,0,0,0,0,0,1
Coimbatore,Hazardous,747.0,59.0,12073.0,7.0,Recycling,4295.0,4.0,Coimbatore Landfill,98572.0,2020,31.9729,76.5516,61.87360225296116,0.0075782169378728,1073.75,-0.0093174904475982,0.9999565912437194,6.617402977974478,8.3654396361887,Coimbatore_Hazardous,28.0,57.984313725490196,0,0,0,0,0,1
Coimbatore,Plastic,6863.0,75.0,12073.0,7.0,Landfill,2635.0,13.0,Coimbatore Landfill,98572.0,2021,31.9729,76.5516,568.458543858196,0.0696242340624112,202.69230769230768,-0.006211710232585,0.999980707141886,8.834045641167798,7.877017895622398,Coimbatore_Plastic,91.0,56.984313725490196,0,0,0,0,0,1
Coimbatore,Organic,8447.0,42.0,12073.0,5.0,Composting,2764.0,17.0,Coimbatore Landfill,98572.0,2021,31.9729,76.5516,699.660399237969,0.0856937061234427,162.58823529411765,-0.006211710232585,0.999980707141886,9.041685005946043,7.9247959139564355,Coimbatore_Organic,85.0,57.05098039215686,0,0,0,0,0,1
Coimbatore,E-Waste,4259.0,81.0,12073.0,7.0,Composting,4070.0,11.0,Coimbatore Landfill,98572.0,2021,31.9729,76.5516,352.7706452414479,0.043206995901473,370.0,-0.006211710232585,0.999980707141886,8.357024439263416,8.31164394850298,Coimbatore_E-Waste,77.0,56.31764705882353,0,0,0,0,0,1
Coimbatore,Construction,8174.0,57.0,12073.0,9.0,Recycling,862.0,9.0,Coimbatore Landfill,98572.0,2021,31.9729,76.5516,677.0479582539551,0.0829241569614089,95.77777777777776,-0.006211710232585,0.999980707141886,9.008835995765454,6.760414691083428,Coimbatore_Construction,81.0,54.917647058823526,0,0,0,0,0,1
Coimbatore,Hazardous,4274.0,60.0,12073.0,6.0,Incineration,1901.0,10.0,Coimbatore Landfill,98572.0,2021,31.9729,76.5516,354.0130870537563,0.043359168932354,190.1,-0.006211710232585,0.999980707141886,8.360539381370861,7.550661243105336,Coimbatore_Hazardous,60.0,57.984313725490196,0,0,0,0,0,1
Coimbatore,Plastic,3522.0,75.0,12073.0,10.0,Landfill,925.0,11.0,Coimbatore Landfill,98572.0,2022,31.9729,76.5516,291.7253375300257,0.0357302276508542,84.0909090909091,-0.0031058700966069,0.9999951767738398,8.167068178341237,6.8308742346461795,Coimbatore_Plastic,110.0,56.984313725490196,0,0,0,0,0,1
Coimbatore,Organic,5021.0,78.0,12073.0,9.0,Composting,2258.0,19.0,Coimbatore Landfill,98572.0,2022,31.9729,76.5516,415.8866893067175,0.0509373858702268,118.84210526315788,-0.0031058700966069,0.9999951767738398,8.52158353971753,7.7226775164680035,Coimbatore_Organic,171.0,57.05098039215686,0,0,0,0,0,1
Coimbatore,E-Waste,6743.0,52.0,12073.0,6.0,Landfill,4952.0,10.0,Coimbatore Landfill,98572.0,2022,31.9729,76.5516,558.5190093597283,0.0684068498153634,495.2,-0.0031058700966069,0.9999951767738398,8.81640849968169,8.507748732588238,Coimbatore_E-Waste,60.0,56.31764705882353,0,0,0,0,0,1
Coimbatore,Construction,2139.0,54.0,12073.0,6.0,Recycling,3884.0,6.0,Coimbatore Landfill,98572.0,2022,31.9729,76.5516,177.17220243518597,0.0216998742036278,647.3333333333334,-0.0031058700966069,0.9999951767738398,7.668561108015897,8.264878262801748,Coimbatore_Construction,36.0,54.917647058823526,0,0,0,0,0,1
Coimbatore,Hazardous,580.0,31.0,12073.0,8.0,Landfill,1968.0,5.0,Coimbatore Landfill,98572.0,2022,31.9729,76.5516,48.04108340926033,0.0058840238607312,393.6,-0.0031058700966069,0.9999951767738398,6.364750756851911,7.585281078639126,Coimbatore_Hazardous,40.0,57.984313725490196,0,0,0,0,0,1
Coimbatore,Plastic,963.0,38.0,12073.0,8.0,Recycling,2999.0,,Coimbatore Landfill,98572.0,2023,31.9729,76.5516,79.76476435020294,0.0097695085825589,0.0,-2.4492935982947064e-16,1.0,6.871091294610546,8.006367567650246,Coimbatore_Plastic,,56.984313725490196,0,0,0,0,0,1
Coimbatore,Organic,8565.0,52.0,12073.0,7.0,Landfill,3047.0,20.0,Coimbatore Landfill,98572.0,2023,31.9729,76.5516,709.4342748281289,0.0868908006330398,152.35,-2.4492935982947064e-16,1.0,9.055556158175316,8.022240916806537,Coimbatore_Organic,140.0,57.05098039215686,0,0,0,0,0,1
Coimbatore,E-Waste,8883.0,43.0,12073.0,7.0,Landfill,3454.0,20.0,Coimbatore Landfill,98572.0,2023,31.9729,76.5516,735.7740412490682,0.0901168688877166,172.7,-2.4492935982947064e-16,1.0,9.092007185014317,8.14757773620177,Coimbatore_E-Waste,140.0,56.31764705882353,0,0,0,0,0,1
Coimbatore,Construction,9121.0,40.0,12073.0,9.0,Landfill,4566.0,11.0,Coimbatore Landfill,98572.0,2023,31.9729,76.5516,755.4874513376957,0.0925313476443614,415.09090909090907,-2.4492935982947064e-16,1.0,9.118444357271645,8.426611813185,Coimbatore_Construction,99.0,54.917647058823526,0,0,0,0,0,1
Coimbatore,Hazardous,6047.0,82.0,12073.0,9.0,Incineration,3133.0,20.0,Coimbatore Landfill,98572.0,2023,31.9729,76.5516,500.8697092686159,0.0613460211824859,156.65,-2.4492935982947064e-16,1.0,8.70748291785937,8.050065422915965,Coimbatore_Hazardous,180.0,57.984313725490196,0,0,0,0,0,1
Ranchi,Plastic,9222.0,76.0,17422.0,8.0,Recycling,4212.0,14.0,Ranchi Landfill,98646.0,2019,13.4978,84.8338,529.3307312593273,0.0934857977008697,300.85714285714283,-0.0124231807818823,0.9999228293119728,9.129455643235719,8.345930261979017,Ranchi_Plastic,112.0,55.78431372549019,0,0,0,1,0,0
Ranchi,Organic,2865.0,82.0,17422.0,9.0,Landfill,3272.0,14.0,Ranchi Landfill,98646.0,2019,13.4978,84.8338,164.44725060268627,0.0290432455446748,233.7142857142857,-0.0124231807818823,0.9999228293119728,7.960672608388117,8.09346227450118,Ranchi_Organic,126.0,56.71764705882353,0,0,0,1,0,0
Ranchi,E-Waste,7540.0,60.0,17422.0,5.0,Incineration,1776.0,2.0,Ranchi Landfill,98646.0,2019,13.4978,84.8338,432.7861324761796,0.076434928937818,888.0,-0.0124231807818823,0.9999228293119728,8.928110078202646,7.482681828154651,Ranchi_E-Waste,10.0,62.984313725490196,0,0,0,1,0,0
Ranchi,Construction,8974.0,41.0,17422.0,8.0,Recycling,4536.0,15.0,Ranchi Landfill,98646.0,2019,13.4978,84.8338,515.0958558144874,0.0909717575978752,302.4,-0.0124231807818823,0.9999228293119728,9.10219821335648,8.420021279663963,Ranchi_Construction,120.0,53.5843137254902,0,0,0,1,0,0
Ranchi,Hazardous,6183.0,43.0,17422.0,5.0,Recycling,1377.0,12.0,Ranchi Landfill,98646.0,2019,13.4978,84.8338,354.8961083687292,0.0626786691807067,114.75,-0.0124231807818823,0.9999228293119728,8.729720590267258,7.228388451573604,Ranchi_Hazardous,60.0,58.18431372549019,0,0,0,1,0,0
Ranchi,Plastic,1270.0,34.0,17422.0,7.0,Landfill,1071.0,11.0,Ranchi Landfill,98646.0,2020,13.4978,84.8338,72.89633796349443,0.0128743182693672,97.36363636363636,-0.0093174904475982,0.9999565912437194,7.147559271189454,6.977281341630747,Ranchi_Plastic,77.0,55.78431372549019,0,0,0,1,0,0
Ranchi,Organic,6090.0,44.0,17422.0,7.0,Landfill,2447.0,,Ranchi Landfill,98646.0,2020,13.4978,84.8338,349.55803007691424,0.0617359041420838,0.0,-0.0093174904475982,0.9999565912437194,8.714567550836485,7.803026643632217,Ranchi_Organic,,56.71764705882353,0,0,0,1,0,0
Ranchi,E-Waste,9848.0,79.0,17422.0,10.0,Landfill,675.0,11.0,Ranchi Landfill,98646.0,2020,13.4978,84.8338,565.262312019286,0.099831721509235,61.36363636363637,-0.0093174904475982,0.9999565912437194,9.195125206169703,6.516193076042964,Ranchi_E-Waste,110.0,62.984313725490196,0,0,0,1,0,0
Ranchi,Construction,3883.0,38.0,17422.0,7.0,Recycling,2577.0,5.0,Ranchi Landfill,98646.0,2020,13.4978,84.8338,222.8791183561015,0.0393629746771283,515.4,-0.0093174904475982,0.9999565912437194,8.264620829411216,7.8547691834991324,Ranchi_Construction,35.0,53.5843137254902,0,0,0,1,0,0
Ranchi,Hazardous,7762.0,68.0,17422.0,6.0,Incineration,1158.0,,Ranchi Landfill,98646.0,2020,13.4978,84.8338,445.5286419469636,0.0786854003203373,0.0,-0.0093174904475982,0.9999565912437194,8.95712413640568,7.055312843339752,Ranchi_Hazardous,,58.18431372549019,0,0,0,1,0,0
Ranchi,Plastic,9164.0,69.0,17422.0,5.0,Composting,4385.0,14.0,Ranchi Landfill,98646.0,2021,13.4978,84.8338,526.0016071633567,0.0928978367090404,313.2142857142857,-0.006211710232585,0.999980707141886,9.123147160273806,8.386172928977834,Ranchi_Plastic,70.0,55.78431372549019,0,0,0,1,0,0
Ranchi,Organic,4838.0,61.0,17422.0,8.0,Composting,2006.0,10.0,Ranchi Landfill,98646.0,2021,13.4978,84.8338,277.6948685569969,0.0490440565253532,200.6,-0.006211710232585,0.999980707141886,8.48446336679332,7.604396348796338,Ranchi_Organic,80.0,56.71764705882353,0,0,0,1,0,0
Ranchi,E-Waste,9852.59,85.0,17422.0,9.0,Recycling,1475.0,14.0,Ranchi Landfill,98646.0,2021,13.4978,84.8338,565.5257720123981,0.0998782515256574,105.35714285714286,-0.006211710232585,0.999980707141886,9.195591134769245,7.297091005160418,Ranchi_E-Waste,126.0,62.984313725490196,0,0,0,1,0,0
Ranchi,Construction,4213.0,65.0,17422.0,7.0,Recycling,794.0,15.0,Ranchi Landfill,98646.0,2021,13.4978,84.8338,241.8206864883481,0.0427082699754678,52.93333333333333,-0.006211710232585,0.999980707141886,8.346167594364134,6.678342114654332,Ranchi_Construction,105.0,53.5843137254902,0,0,0,1,0,0
Ranchi,Hazardous,4130.0,65.0,17422.0,8.0,Incineration,3340.0,17.0,Ranchi Landfill,98646.0,2021,13.4978,84.8338,237.0565951096315,0.041866877521643,196.4705882352941,-0.006211710232585,0.999980707141886,8.326274787396764,8.114025442356757,Ranchi_Hazardous,136.0,58.18431372549019,0,0,0,1,0,0
Ranchi,Plastic,9721.0,30.0,17422.0,8.0,Composting,1126.0,7.0,Ranchi Landfill,98646.0,2022,13.4978,84.8338,557.9726782229366,0.0985442896822983,160.85714285714286,-0.0031058700966069,0.9999951767738398,9.1821466376054,7.027314514039777,Ranchi_Plastic,56.0,55.78431372549019,0,0,0,1,0,0
Ranchi,Organic,8205.0,40.0,17422.0,7.0,Recycling,1464.0,19.0,Ranchi Landfill,98646.0,2022,13.4978,84.8338,470.9562621972219,0.0831762058268961,77.05263157894737,-0.0031058700966069,0.9999951767738398,9.012620873002131,7.289610521451167,Ranchi_Organic,133.0,56.71764705882353,0,0,0,1,0,0
Ranchi,E-Waste,5473.0,73.0,17422.0,7.0,Recycling,3439.0,,Ranchi Landfill,98646.0,2022,13.4978,84.8338,314.1430375387441,0.0554812156600369,0.0,-0.0031058700966069,0.9999951767738398,8.607764889600624,8.143226750367445,Ranchi_E-Waste,,62.984313725490196,0,0,0,1,0,0
Ranchi,Construction,9588.0,36.0,17422.0,8.0,Landfill,4717.0,10.0,Ranchi Landfill,98646.0,2022,13.4978,84.8338,550.3386522787281,0.0971960343044826,471.7,-0.0031058700966069,0.9999951767738398,9.16837188715368,8.45914025996762,Ranchi_Construction,80.0,53.5843137254902,0,0,0,1,0,0
Ranchi,Hazardous,1182.0,82.0,17422.0,9.0,Incineration,1502.0,1.0,Ranchi Landfill,98646.0,2022,13.4978,84.8338,67.84525312822868,0.0119822395231433,1502.0,-0.0031058700966069,0.9999951767738398,7.075808863978387,7.315218389752975,Ranchi_Hazardous,9.0,58.18431372549019,0,0,0,1,0,0
Ranchi,Plastic,4020.0,57.0,17422.0,7.0,Recycling,2248.0,13.0,Ranchi Landfill,98646.0,2023,13.4978,84.8338,230.7427390655493,0.0407517790888632,172.92307692307693,-2.4492935982947064e-16,1.0,8.299285906897275,7.718240951959316,Ranchi_Plastic,91.0,55.78431372549019,0,0,0,1,0,0
Ranchi,Organic,7916.0,53.0,17422.0,6.0,Recycling,2047.0,11.0,Ranchi Landfill,98646.0,2023,13.4978,84.8338,454.36804040867867,0.0802465381262291,186.0909090909091,-2.4492935982947064e-16,1.0,8.976767625171433,7.6246189861593985,Ranchi_Organic,66.0,56.71764705882353,0,0,0,1,0,0
Ranchi,E-Waste,1670.0,77.0,17422.0,5.0,Recycling,2924.0,3.0,Ranchi Landfill,98646.0,2023,13.4978,84.8338,95.85581448742968,0.0169292216612939,974.6666666666666,-2.4492935982947064e-16,1.0,7.421177528595393,7.981049759665957,Ranchi_E-Waste,15.0,62.984313725490196,0,0,0,1,0,0
Ranchi,Construction,2654.0,53.0,17422.0,8.0,Landfill,2074.0,16.0,Ranchi Landfill,98646.0,2023,13.4978,84.8338,152.3361267363104,0.0269042840054335,129.625,-2.4492935982947064e-16,1.0,7.884199933676039,7.637716432664798,Ranchi_Construction,128.0,53.5843137254902,0,0,0,1,0,0
Ranchi,Hazardous,6090.0,44.0,17422.0,9.0,Composting,1406.0,20.0,Ranchi Landfill,98646.0,2023,13.4978,84.8338,349.55803007691424,0.0617359041420838,70.3,-2.4492935982947064e-16,1.0,8.714567550836485,7.249215057114389,Ranchi_Hazardous,180.0,58.18431372549019,0,0,0,1,0,0
Amritsar,Plastic,6035.0,64.0,12612.0,9.0,Incineration,4276.0,11.0,Amritsar Landfill,31477.0,2019,22.6059,88.4682,478.51252775134793,0.1917272929440543,388.7272727272728,-0.0124231807818823,0.9999228293119728,8.70549681988774,8.361007108226909,Amritsar_Plastic,99.0,55.71764705882353,0,0,0,1,0,0
Amritsar,Organic,1371.0,68.0,12612.0,5.0,Recycling,3410.0,19.0,Amritsar Landfill,31477.0,2019,22.6059,88.4682,108.70599429115128,0.0435556120341836,179.47368421052633,-0.0124231807818823,0.9999228293119728,7.22402480828583,8.134760782418645,Amritsar_Organic,95.0,57.11764705882353,0,0,0,1,0,0
Amritsar,E-Waste,2239.0,71.0,12612.0,10.0,Landfill,1403.0,,Amritsar Landfill,31477.0,2019,22.6059,88.4682,177.52933713923247,0.071131302220669,0.0,-0.0124231807818823,0.9999228293119728,7.7142311448490855,7.247080584585756,Amritsar_E-Waste,,59.85098039215686,0,0,0,1,0,0
Amritsar,Construction,9144.0,39.0,12612.0,8.0,Landfill,4250.0,13.0,Amritsar Landfill,31477.0,2019,22.6059,88.4682,725.023786869648,0.2904978238078597,326.9230769230769,-0.0124231807818823,0.9999228293119728,9.120962560824966,8.35490952835879,Amritsar_Construction,104.0,55.11764705882353,0,0,0,1,0,0
Amritsar,Hazardous,4718.0,42.0,12612.0,9.0,Recycling,3452.0,20.0,Amritsar Landfill,31477.0,2019,22.6059,88.4682,374.0881699968284,0.1498872192394446,172.6,-0.0124231807818823,0.9999228293119728,8.459352191726387,8.146998697389993,Amritsar_Hazardous,180.0,51.71764705882353,0,0,0,1,0,0
Amritsar,Plastic,3121.0,38.0,12612.0,5.0,Composting,3385.0,4.0,Amritsar Landfill,31477.0,2020,22.6059,88.4682,247.4627339042182,0.0991517616037106,846.25,-0.0093174904475982,0.9999565912437194,8.046229101075378,8.12740456269308,Amritsar_Plastic,20.0,55.71764705882353,0,0,0,1,0,0
Amritsar,Organic,6093.0,75.0,12612.0,5.0,Incineration,934.0,11.0,Amritsar Landfill,31477.0,2020,22.6059,88.4682,483.1113225499524,0.1935699081869301,84.9090909090909,-0.0093174904475982,0.9999565912437194,8.715059959545654,6.840546529288687,Amritsar_Organic,55.0,57.11764705882353,0,0,0,1,0,0
Amritsar,E-Waste,2840.0,63.0,12612.0,5.0,Composting,3675.0,6.0,Amritsar Landfill,31477.0,2020,22.6059,88.4682,225.18236600063432,0.0902246084442608,612.5,-0.0093174904475982,0.9999565912437194,7.951911381854188,8.209580483475577,Amritsar_E-Waste,30.0,59.85098039215686,0,0,0,1,0,0
Amritsar,Construction,1796.0,34.0,12612.0,6.0,Composting,2113.0,15.0,Amritsar Landfill,31477.0,2020,22.6059,88.4682,142.40405962575326,0.0570575340724973,140.86666666666667,-0.0093174904475982,0.9999565912437194,7.493873886783559,7.656337166430183,Amritsar_Construction,90.0,55.11764705882353,0,0,0,1,0,0
