Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Capacity (Tons),Year,Landfill_Lat,Landfill_Long,Waste_Per_Capita_kg,Landfill_Utilization_Ratio,Cost_Per_Campaign,Year_Sin,Year_Cos,City/District_Ahmedabad,City/District_Allahabad,City/District_Amritsar,City/District_Bengaluru,City/District_Bhopal,City/District_Chennai,City/District_Coimbatore,City/District_Delhi,City/District_Guwahati,City/District_Gwalior,City/District_Hyderabad,City/District_Indore,City/District_Jabalpur,City/District_Jaipur,City/District_Jodhpur,City/District_Kanpur,City/District_Kolkata,City/District_Lucknow,City/District_Ludhiana,City/District_Madurai,City/District_Meerut,City/District_Mumbai,City/District_Nagpur,City/District_Nashik,City/District_Patna,City/District_Pune,City/District_Rajkot,City/District_Ranchi,City/District_Surat,City/District_Thiruvananthapuram,City/District_Vadodara,City/District_Varanasi,City/District_Visakhapatnam,Waste Type_E-Waste,Waste Type_Hazardous,Waste Type_Organic,Waste Type_Plastic,Disposal Method_Incineration,Disposal Method_Landfill,Disposal Method_Recycling,Landfill Name_Ahmedabad Landfill,Landfill Name_Allahabad Landfill,Landfill Name_Amritsar Landfill,Landfill Name_Bengaluru Landfill,Landfill Name_Bhopal Landfill,Landfill Name_Chennai Landfill,Landfill Name_Coimbatore Landfill,Landfill Name_Delhi Landfill,Landfill Name_Guwahati Landfill,Landfill Name_Gwalior Landfill,Landfill Name_Hyderabad Landfill,Landfill Name_Indore Landfill,Landfill Name_Jabalpur Landfill,Landfill Name_Jaipur Landfill,Landfill Name_Jodhpur Landfill,Landfill Name_Kanpur Landfill,Landfill Name_Kolkata Landfill,Landfill Name_Lucknow Landfill,Landfill Name_Ludhiana Landfill,Landfill Name_Madurai Landfill,Landfill Name_Meerut Landfill,Landfill Name_Mumbai Landfill,Landfill Name_Nagpur Landfill,Landfill Name_Nashik Landfill,Landfill Name_Patna Landfill,Landfill Name_Pune Landfill,Landfill Name_Rajkot Landfill,Landfill Name_Ranchi Landfill,Landfill Name_Surat Landfill,Landfill Name_Thiruvananthapuram Landfill,Landfill Name_Vadodara Landfill,Landfill Name_Varanasi Landfill,Landfill Name_Visakhapatnam Landfill
8457.0,79.0,22866.0,6.0,1687.0,7.0,60935.0,2019,19.7894,85.8429,369.8504329572291,0.1387872322967096,241.0,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4891.0,56.0,22866.0,5.0,3499.0,11.0,60935.0,2019,19.7894,85.8429,213.89836438380127,0.0802658570608025,318.09090909090907,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822.0,80.0,22866.0,6.0,4952.0,13.0,60935.0,2020,19.7894,85.8429,35.948569929152455,0.013489784196274718,380.9230769230769,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4079.0,73.0,22866.0,8.0,2246.0,18.0,60935.0,2020,19.7894,85.8429,178.38712498906673,0.06694018216131944,124.77777777777777,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047.0,58.0,22866.0,6.0,4462.0,3.0,60935.0,2020,19.7894,85.8429,176.98766727892942,0.06641503241158611,1487.3333333333333,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438.0,63.0,22866.0,8.0,1247.0,1.0,60935.0,2020,19.7894,85.8429,150.35423773287852,0.05642077623697382,1247.0,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115.0,46.0,22866.0,6.0,4252.0,17.0,60935.0,2020,19.7894,85.8429,136.2284614711799,0.0511200459506031,250.11764705882354,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484.0,78.0,22866.0,6.0,4003.0,3.0,60935.0,2021,19.7894,85.8429,64.89985130761829,0.024353819643882824,1334.3333333333333,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543.0,79.0,22866.0,7.0,3813.0,13.0,60935.0,2021,19.7894,85.8429,198.6792617860579,0.07455485353245261,293.3076923076923,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7401.0,82.0,22866.0,9.0,4307.0,3.0,60935.0,2021,19.7894,85.8429,323.66832852269744,0.12145729055550997,1435.6666666666667,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218.0,84.0,22866.0,9.0,1433.0,7.0,60935.0,2021,19.7894,85.8429,403.13128662643226,0.15127594978255518,204.71428571428572,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7562.0,74.0,22866.0,6.0,3410.0,18.0,60935.0,2021,19.7894,85.8429,330.7093501268259,0.12409945023385575,189.44444444444446,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6340.0,47.0,22866.0,9.0,2172.0,3.0,60935.0,2022,19.7894,85.8429,277.2675588209569,0.1040452941659145,724.0,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976.0,39.0,22866.0,5.0,930.0,8.0,60935.0,2022,19.7894,85.8429,86.41651360097963,0.03242799704603266,116.25,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9002.0,39.0,22866.0,8.0,2298.0,17.0,60935.0,2022,19.7894,85.8429,393.68494708300534,0.14773118897185525,135.1764705882353,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9229.0,69.0,22866.0,8.0,728.0,,60935.0,2022,19.7894,85.8429,403.61235021429195,0.151456470009026,0.0,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522.0,70.0,22866.0,9.0,1428.0,16.0,60935.0,2022,19.7894,85.8429,154.027814221989,0.057799294330023794,89.25,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5833.0,70.0,22866.0,5.0,1084.0,18.0,60935.0,2023,19.7894,85.8429,255.0949007259687,0.09572495281857717,60.22222222222222,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7866.0,47.0,22866.0,7.0,2757.0,18.0,60935.0,2023,19.7894,85.8429,344.0041983731304,0.1290883728563223,153.16666666666666,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726.0,55.0,22866.0,7.0,702.0,1.0,60935.0,2023,19.7894,85.8429,206.6824105659057,0.07755805366374005,702.0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243.0,47.0,22866.0,10.0,3422.0,10.0,60935.0,2023,19.7894,85.8429,54.36018542814659,0.02039878559120374,342.2,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261.0,66.0,22866.0,6.0,2036.0,1.0,60935.0,2023,19.7894,85.8429,405.01180792442926,0.15198161975875935,2036.0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029.0,41.0,12073.0,8.0,1562.0,13.0,98572.0,2019,31.9729,76.5516,665.03768740164,0.0814531509962261,120.15384615384616,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277.0,45.0,12073.0,8.0,4870.0,15.0,98572.0,2019,31.9729,76.5516,271.4321212623209,0.03324473481313152,324.6666666666667,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9389.0,45.0,12073.0,8.0,1177.0,14.0,98572.0,2019,31.9729,76.5516,777.6857450509401,0.09525017246276833,84.07142857142857,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031.0,36.0,12073.0,8.0,4921.0,17.0,98572.0,2019,31.9729,76.5516,85.39716723266794,0.010459359655886053,289.47058823529414,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5816.0,67.0,12073.0,5.0,4556.0,15.0,98572.0,2019,31.9729,76.5516,481.7361053590657,0.0590025565069188,303.73333333333335,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6548.0,55.0,12073.0,7.0,4731.0,15.0,98572.0,2020,31.9729,76.5516,542.3672657997183,0.06642860041391065,315.4,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5804.0,68.0,12073.0,5.0,4100.0,8.0,98572.0,2020,31.9729,76.5516,480.74215190921893,0.058880818082214015,512.5,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7649.0,53.0,12073.0,10.0,2381.0,4.0,98572.0,2020,31.9729,76.5516,633.5624948231591,0.0775981008805746,595.25,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953.0,66.0,12073.0,8.0,2355.0,1.0,98572.0,2020,31.9729,76.5516,78.93646980866396,0.009668059895304955,2355.0,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747.0,59.0,12073.0,7.0,4295.0,4.0,98572.0,2020,31.9729,76.5516,61.873602252961156,0.007578216937872824,1073.75,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6863.0,75.0,12073.0,7.0,2635.0,13.0,98572.0,2021,31.9729,76.5516,568.458543858196,0.06962423406241124,202.69230769230768,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8447.0,42.0,12073.0,5.0,2764.0,17.0,98572.0,2021,31.9729,76.5516,699.660399237969,0.08569370612344276,162.58823529411765,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259.0,81.0,12073.0,7.0,4070.0,11.0,98572.0,2021,31.9729,76.5516,352.7706452414479,0.04320699590147303,370.0,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8174.0,57.0,12073.0,9.0,862.0,9.0,98572.0,2021,31.9729,76.5516,677.0479582539551,0.08292415696140892,95.77777777777777,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274.0,60.0,12073.0,6.0,1901.0,10.0,98572.0,2021,31.9729,76.5516,354.0130870537563,0.04335916893235402,190.1,-0.006211710232585021,0.999980707141886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3522.0,75.0,12073.0,10.0,925.0,11.0,98572.0,2022,31.9729,76.5516,291.7253375300257,0.0357302276508542,84.0909090909091,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5021.0,78.0,12073.0,9.0,2258.0,19.0,98572.0,2022,31.9729,76.5516,415.88668930671747,0.05093738587022684,118.84210526315789,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6743.0,52.0,12073.0,6.0,4952.0,10.0,98572.0,2022,31.9729,76.5516,558.5190093597283,0.0684068498153634,495.2,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139.0,54.0,12073.0,6.0,3884.0,6.0,98572.0,2022,31.9729,76.5516,177.17220243518597,0.021699874203627807,647.3333333333334,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580.0,31.0,12073.0,8.0,1968.0,5.0,98572.0,2022,31.9729,76.5516,48.04108340926033,0.005884023860731242,393.6,-0.0031058700966069774,0.9999951767738398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963.0,38.0,12073.0,8.0,2999.0,,98572.0,2023,31.9729,76.5516,79.76476435020294,0.009769508582558942,0.0,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8565.0,52.0,12073.0,7.0,3047.0,20.0,98572.0,2023,31.9729,76.5516,709.4342748281289,0.0868908006330398,152.35,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8883.0,43.0,12073.0,7.0,3454.0,20.0,98572.0,2023,31.9729,76.5516,735.7740412490682,0.0901168688877166,172.7,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9121.0,40.0,12073.0,9.0,4566.0,11.0,98572.0,2023,31.9729,76.5516,755.4874513376957,0.09253134764436148,415.09090909090907,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047.0,82.0,12073.0,9.0,3133.0,20.0,98572.0,2023,31.9729,76.5516,500.8697092686159,0.0613460211824859,156.65,-2.4492935982947064e-16,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9222.0,76.0,17422.0,8.0,4212.0,14.0,98646.0,2019,13.4978,84.8338,529.3307312593273,0.09348579770086977,300.85714285714283,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2865.0,82.0,17422.0,9.0,3272.0,14.0,98646.0,2019,13.4978,84.8338,164.44725060268627,0.029043245544674898,233.71428571428572,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7540.0,60.0,17422.0,5.0,1776.0,2.0,98646.0,2019,13.4978,84.8338,432.78613247617955,0.07643492893781806,888.0,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8974.0,41.0,17422.0,8.0,4536.0,15.0,98646.0,2019,13.4978,84.8338,515.0958558144874,0.09097175759787524,302.4,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6183.0,43.0,17422.0,5.0,1377.0,12.0,98646.0,2019,13.4978,84.8338,354.8961083687292,0.06267866918070678,114.75,-0.01242318078188236,0.9999228293119727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1270.0,34.0,17422.0,7.0,1071.0,11.0,98646.0,2020,13.4978,84.8338,72.89633796349443,0.012874318269367233,97.36363636363636,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6090.0,44.0,17422.0,7.0,2447.0,,98646.0,2020,13.4978,84.8338,349.55803007691424,0.06173590414208382,0.0,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9848.0,79.0,17422.0,10.0,675.0,11.0,98646.0,2020,13.4978,84.8338,565.262312019286,0.09983172150923504,61.36363636363637,-0.009317490447598253,0.9999565912437194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
